col,row,layer,cell_key,terrain,vegetation,fuel_moisture,slope,cell_size_ft,time_step_min,burn_duration_ticks,lat,lon
28,21,0,"21,28,0",SCRUB,0.36,0.12,0.0,6336,5.0,10,34.764286,-119.092857
29,21,0,"21,29,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.764286,-119.062245
30,21,0,"21,30,0",SCRUB,0.37,0.12,0.0,6336,5.0,10,34.764286,-119.031633
31,21,0,"21,31,0",SCRUB,0.41,0.12,0.0,6336,5.0,10,34.764286,-119.00102
32,21,0,"21,32,0",SCRUB,0.39,0.12,0.0,6336,5.0,10,34.764286,-118.970408
33,21,0,"21,33,0",SCRUB,0.36,0.12,0.0,6336,5.0,10,34.764286,-118.939796
34,21,0,"21,34,0",SCRUB,0.31,0.12,0.0,6336,5.0,10,34.764286,-118.909184
35,21,0,"21,35,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.764286,-118.878571
36,21,0,"21,36,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.764286,-118.847959
37,21,0,"21,37,0",GRASSLAND,0.3,0.08,0.0,6336,5.0,10,34.764286,-118.817347
38,21,0,"21,38,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.764286,-118.786735
39,21,0,"21,39,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.764286,-118.756122
40,21,0,"21,40,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.764286,-118.72551
41,21,0,"21,41,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.764286,-118.694898
42,21,0,"21,42,0",SCRUB,0.35,0.12,0.0,6336,5.0,10,34.764286,-118.664286
43,21,0,"21,43,0",GRASSLAND,0.32,0.08,0.0,6336,5.0,10,34.764286,-118.633673
44,21,0,"21,44,0",SCRUB,0.31,0.12,0.0,6336,5.0,10,34.764286,-118.603061
45,21,0,"21,45,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.764286,-118.572449
46,21,0,"21,46,0",GRASSLAND,0.3,0.08,0.0,6336,5.0,10,34.764286,-118.541837
47,21,0,"21,47,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.764286,-118.511224
48,21,0,"21,48,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.764286,-118.480612
49,21,0,"21,49,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.764286,-118.45
0,22,0,"22,0,0",SCRUB,0.41,0.12,0.0,6336,5.0,10,34.745918,-119.95
1,22,0,"22,1,0",SCRUB,0.42,0.12,0.0,6336,5.0,10,34.745918,-119.919388
2,22,0,"22,2,0",SCRUB,0.4,0.12,0.0,6336,5.0,10,34.745918,-119.888776
3,22,0,"22,3,0",SCRUB,0.47,0.12,0.0,6336,5.0,10,34.745918,-119.858163
4,22,0,"22,4,0",SCRUB,0.56,0.12,0.0,6336,5.0,10,34.745918,-119.827551
5,22,0,"22,5,0",SCRUB,0.57,0.12,0.0,6336,5.0,10,34.745918,-119.796939
6,22,0,"22,6,0",SCRUB,0.56,0.12,0.0,6336,5.0,10,34.745918,-119.766327
7,22,0,"22,7,0",SCRUB,0.46,0.12,0.0,6336,5.0,10,34.745918,-119.735714
8,22,0,"22,8,0",SCRUB,0.41,0.12,0.0,6336,5.0,10,34.745918,-119.705102
9,22,0,"22,9,0",SCRUB,0.45,0.12,0.0,6336,5.0,10,34.745918,-119.67449
10,22,0,"22,10,0",SCRUB,0.46,0.12,0.0,6336,5.0,10,34.745918,-119.643878
11,22,0,"22,11,0",SCRUB,0.43,0.12,0.0,6336,5.0,10,34.745918,-119.613265
12,22,0,"22,12,0",SCRUB,0.42,0.12,0.0,6336,5.0,10,34.745918,-119.582653
13,22,0,"22,13,0",SCRUB,0.4,0.12,0.0,6336,5.0,10,34.745918,-119.552041
14,22,0,"22,14,0",SCRUB,0.44,0.12,0.0,6336,5.0,10,34.745918,-119.521429
15,22,0,"22,15,0",SCRUB,0.41,0.12,0.0,6336,5.0,10,34.745918,-119.490816
16,22,0,"22,16,0",SCRUB,0.4,0.12,0.0,6336,5.0,10,34.745918,-119.460204
17,22,0,"22,17,0",SCRUB,0.34,0.12,0.0,6336,5.0,10,34.745918,-119.429592
18,22,0,"22,18,0",SCRUB,0.34,0.12,0.0,6336,5.0,10,34.745918,-119.39898
19,22,0,"22,19,0",SCRUB,0.31,0.12,0.0,6336,5.0,10,34.745918,-119.368367
20,22,0,"22,20,0",SCRUB,0.31,0.12,0.0,6336,5.0,10,34.745918,-119.337755
21,22,0,"22,21,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.745918,-119.307143
22,22,0,"22,22,0",SCRUB,0.31,0.12,0.0,6336,5.0,10,34.745918,-119.276531
23,22,0,"22,23,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.745918,-119.245918
24,22,0,"22,24,0",SCRUB,0.35,0.12,0.0,6336,5.0,10,34.745918,-119.215306
25,22,0,"22,25,0",SCRUB,0.37,0.12,0.0,6336,5.0,10,34.745918,-119.184694
26,22,0,"22,26,0",SCRUB,0.38,0.12,0.0,6336,5.0,10,34.745918,-119.154082
27,22,0,"22,27,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.745918,-119.123469
28,22,0,"22,28,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.745918,-119.092857
29,22,0,"22,29,0",SCRUB,0.31,0.12,0.0,6336,5.0,10,34.745918,-119.062245
30,22,0,"22,30,0",SCRUB,0.37,0.12,0.0,6336,5.0,10,34.745918,-119.031633
31,22,0,"22,31,0",SCRUB,0.37,0.12,0.0,6336,5.0,10,34.745918,-119.00102
32,22,0,"22,32,0",SCRUB,0.39,0.12,0.0,6336,5.0,10,34.745918,-118.970408
33,22,0,"22,33,0",SCRUB,0.36,0.12,0.0,6336,5.0,10,34.745918,-118.939796
34,22,0,"22,34,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.745918,-118.909184
35,22,0,"22,35,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.745918,-118.878571
36,22,0,"22,36,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.745918,-118.847959
37,22,0,"22,37,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.745918,-118.817347
38,22,0,"22,38,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.745918,-118.786735
39,22,0,"22,39,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.745918,-118.756122
40,22,0,"22,40,0",SCRUB,0.31,0.12,0.0,6336,5.0,10,34.745918,-118.72551
41,22,0,"22,41,0",SCRUB,0.4,0.12,0.0,6336,5.0,10,34.745918,-118.694898
42,22,0,"22,42,0",SCRUB,0.41,0.12,0.0,6336,5.0,10,34.745918,-118.664286
43,22,0,"22,43,0",SCRUB,0.36,0.12,0.0,6336,5.0,10,34.745918,-118.633673
44,22,0,"22,44,0",SCRUB,0.34,0.12,0.0,6336,5.0,10,34.745918,-118.603061
45,22,0,"22,45,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.745918,-118.572449
46,22,0,"22,46,0",SCRUB,0.31,0.12,0.0,6336,5.0,10,34.745918,-118.541837
47,22,0,"22,47,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.745918,-118.511224
48,22,0,"22,48,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.745918,-118.480612
49,22,0,"22,49,0",SCRUB,0.31,0.12,0.0,6336,5.0,10,34.745918,-118.45
0,23,0,"23,0,0",SCRUB,0.43,0.12,0.0,6336,5.0,10,34.727551,-119.95
1,23,0,"23,1,0",SCRUB,0.44,0.12,0.0,6336,5.0,10,34.727551,-119.919388
2,23,0,"23,2,0",SCRUB,0.57,0.12,0.0,6336,5.0,10,34.727551,-119.888776
3,23,0,"23,3,0",SCRUB,0.57,0.12,0.0,6336,5.0,10,34.727551,-119.858163
4,23,0,"23,4,0",FOREST,0.69,0.18,0.0,6336,5.0,10,34.727551,-119.827551
5,23,0,"23,5,0",FOREST,0.64,0.18,0.0,6336,5.0,10,34.727551,-119.796939
6,23,0,"23,6,0",FOREST,0.66,0.18,0.0,6336,5.0,10,34.727551,-119.766327
7,23,0,"23,7,0",SCRUB,0.59,0.12,0.0,6336,5.0,10,34.727551,-119.735714
8,23,0,"23,8,0",SCRUB,0.61,0.12,0.0,6336,5.0,10,34.727551,-119.705102
9,23,0,"23,9,0",SCRUB,0.51,0.12,0.0,6336,5.0,10,34.727551,-119.67449
10,23,0,"23,10,0",SCRUB,0.55,0.12,0.0,6336,5.0,10,34.727551,-119.643878
11,23,0,"23,11,0",SCRUB,0.52,0.12,0.0,6336,5.0,10,34.727551,-119.613265
12,23,0,"23,12,0",SCRUB,0.43,0.12,0.0,6336,5.0,10,34.727551,-119.582653
13,23,0,"23,13,0",SCRUB,0.44,0.12,0.0,6336,5.0,10,34.727551,-119.552041
14,23,0,"23,14,0",SCRUB,0.35,0.12,0.0,6336,5.0,10,34.727551,-119.521429
15,23,0,"23,15,0",SCRUB,0.38,0.12,0.0,6336,5.0,10,34.727551,-119.490816
16,23,0,"23,16,0",SCRUB,0.41,0.12,0.0,6336,5.0,10,34.727551,-119.460204
17,23,0,"23,17,0",SCRUB,0.35,0.12,0.0,6336,5.0,10,34.727551,-119.429592
18,23,0,"23,18,0",SCRUB,0.31,0.12,0.0,6336,5.0,10,34.727551,-119.39898
19,23,0,"23,19,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.727551,-119.368367
20,23,0,"23,20,0",SCRUB,0.31,0.12,0.0,6336,5.0,10,34.727551,-119.337755
21,23,0,"23,21,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.727551,-119.307143
22,23,0,"23,22,0",SCRUB,0.31,0.12,0.0,6336,5.0,10,34.727551,-119.276531
23,23,0,"23,23,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.727551,-119.245918
24,23,0,"23,24,0",SCRUB,0.31,0.12,0.0,6336,5.0,10,34.727551,-119.215306
25,23,0,"23,25,0",SCRUB,0.34,0.12,0.0,6336,5.0,10,34.727551,-119.184694
26,23,0,"23,26,0",SCRUB,0.37,0.12,0.0,6336,5.0,10,34.727551,-119.154082
27,23,0,"23,27,0",SCRUB,0.31,0.12,0.0,6336,5.0,10,34.727551,-119.123469
28,23,0,"23,28,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.727551,-119.092857
29,23,0,"23,29,0",SCRUB,0.36,0.12,0.0,6336,5.0,10,34.727551,-119.062245
30,23,0,"23,30,0",SCRUB,0.39,0.12,0.0,6336,5.0,10,34.727551,-119.031633
31,23,0,"23,31,0",SCRUB,0.36,0.12,0.0,6336,5.0,10,34.727551,-119.00102
32,23,0,"23,32,0",SCRUB,0.35,0.12,0.0,6336,5.0,10,34.727551,-118.970408
33,23,0,"23,33,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.727551,-118.939796
34,23,0,"23,34,0",SCRUB,0.31,0.12,0.0,6336,5.0,10,34.727551,-118.909184
35,23,0,"23,35,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.727551,-118.878571
36,23,0,"23,36,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.727551,-118.847959
37,23,0,"23,37,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.727551,-118.817347
38,23,0,"23,38,0",SCRUB,0.31,0.12,0.0,6336,5.0,10,34.727551,-118.786735
39,23,0,"23,39,0",SCRUB,0.31,0.12,0.0,6336,5.0,10,34.727551,-118.756122
40,23,0,"23,40,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.727551,-118.72551
41,23,0,"23,41,0",SCRUB,0.42,0.12,0.0,6336,5.0,10,34.727551,-118.694898
42,23,0,"23,42,0",FOREST,0.56,0.18,0.0,6336,5.0,10,34.727551,-118.664286
43,23,0,"23,43,0",FOREST,0.56,0.18,0.0,6336,5.0,10,34.727551,-118.633673
44,23,0,"23,44,0",SCRUB,0.47,0.12,0.0,6336,5.0,10,34.727551,-118.603061
45,23,0,"23,45,0",SCRUB,0.39,0.12,0.0,6336,5.0,10,34.727551,-118.572449
46,23,0,"23,46,0",SCRUB,0.35,0.12,0.0,6336,5.0,10,34.727551,-118.541837
47,23,0,"23,47,0",SCRUB,0.31,0.12,0.0,6336,5.0,10,34.727551,-118.511224
48,23,0,"23,48,0",GRASSLAND,0.3,0.08,0.0,6336,5.0,10,34.727551,-118.480612
49,23,0,"23,49,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.727551,-118.45
0,24,0,"24,0,0",SCRUB,0.36,0.12,0.0,6336,5.0,10,34.709184,-119.95
1,24,0,"24,1,0",SCRUB,0.37,0.12,0.0,6336,5.0,10,34.709184,-119.919388
2,24,0,"24,2,0",SCRUB,0.55,0.12,0.0,6336,5.0,10,34.709184,-119.888776
3,24,0,"24,3,0",FOREST,0.72,0.18,0.0,6336,5.0,10,34.709184,-119.858163
4,24,0,"24,4,0",FOREST,0.62,0.18,0.0,6336,5.0,10,34.709184,-119.827551
5,24,0,"24,5,0",SCRUB,0.51,0.12,0.0,6336,5.0,10,34.709184,-119.796939
6,24,0,"24,6,0",SCRUB,0.5,0.12,0.0,6336,5.0,10,34.709184,-119.766327
7,24,0,"24,7,0",SCRUB,0.45,0.12,0.0,6336,5.0,10,34.709184,-119.735714
8,24,0,"24,8,0",FOREST,0.57,0.18,0.0,6336,5.0,10,34.709184,-119.705102
9,24,0,"24,9,0",FOREST,0.69,0.18,0.0,6336,5.0,10,34.709184,-119.67449
10,24,0,"24,10,0",FOREST,0.6,0.18,0.0,6336,5.0,10,34.709184,-119.643878
11,24,0,"24,11,0",FOREST,0.59,0.18,0.0,6336,5.0,10,34.709184,-119.613265
12,24,0,"24,12,0",SCRUB,0.43,0.12,0.0,6336,5.0,10,34.709184,-119.582653
13,24,0,"24,13,0",SCRUB,0.34,0.12,0.0,6336,5.0,10,34.709184,-119.552041
14,24,0,"24,14,0",SCRUB,0.34,0.12,0.0,6336,5.0,10,34.709184,-119.521429
15,24,0,"24,15,0",SCRUB,0.34,0.12,0.0,6336,5.0,10,34.709184,-119.490816
16,24,0,"24,16,0",SCRUB,0.34,0.12,0.0,6336,5.0,10,34.709184,-119.460204
17,24,0,"24,17,0",SCRUB,0.38,0.12,0.0,6336,5.0,10,34.709184,-119.429592
18,24,0,"24,18,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.709184,-119.39898
19,24,0,"24,19,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.709184,-119.368367
20,24,0,"24,20,0",SCRUB,0.31,0.12,0.0,6336,5.0,10,34.709184,-119.337755
21,24,0,"24,21,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.709184,-119.307143
22,24,0,"24,22,0",SCRUB,0.31,0.12,0.0,6336,5.0,10,34.709184,-119.276531
23,24,0,"24,23,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.709184,-119.245918
24,24,0,"24,24,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.709184,-119.215306
25,24,0,"24,25,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.709184,-119.184694
26,24,0,"24,26,0",SCRUB,0.36,0.12,0.0,6336,5.0,10,34.709184,-119.154082
27,24,0,"24,27,0",SCRUB,0.36,0.12,0.0,6336,5.0,10,34.709184,-119.123469
28,24,0,"24,28,0",SCRUB,0.36,0.12,0.0,6336,5.0,10,34.709184,-119.092857
29,24,0,"24,29,0",SCRUB,0.35,0.12,0.0,6336,5.0,10,34.709184,-119.062245
30,24,0,"24,30,0",SCRUB,0.35,0.12,0.0,6336,5.0,10,34.709184,-119.031633
31,24,0,"24,31,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.709184,-119.00102
32,24,0,"24,32,0",SCRUB,0.39,0.12,0.0,6336,5.0,10,34.709184,-118.970408
33,24,0,"24,33,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.709184,-118.939796
34,24,0,"24,34,0",SCRUB,0.31,0.12,0.0,6336,5.0,10,34.709184,-118.909184
35,24,0,"24,35,0",SCRUB,0.31,0.12,0.0,6336,5.0,10,34.709184,-118.878571
36,24,0,"24,36,0",GRASSLAND,0.3,0.08,0.0,6336,5.0,10,34.709184,-118.847959
37,24,0,"24,37,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.709184,-118.817347
38,24,0,"24,38,0",SCRUB,0.31,0.12,0.0,6336,5.0,10,34.709184,-118.786735
39,24,0,"24,39,0",SCRUB,0.31,0.12,0.0,6336,5.0,10,34.709184,-118.756122
40,24,0,"24,40,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.709184,-118.72551
41,24,0,"24,41,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.709184,-118.694898
42,24,0,"24,42,0",SCRUB,0.35,0.12,0.0,6336,5.0,10,34.709184,-118.664286
43,24,0,"24,43,0",SCRUB,0.38,0.12,0.0,6336,5.0,10,34.709184,-118.633673
44,24,0,"24,44,0",SCRUB,0.45,0.12,0.0,6336,5.0,10,34.709184,-118.603061
45,24,0,"24,45,0",FOREST,0.55,0.18,0.0,6336,5.0,10,34.709184,-118.572449
46,24,0,"24,46,0",SCRUB,0.43,0.12,0.0,6336,5.0,10,34.709184,-118.541837
47,24,0,"24,47,0",SCRUB,0.36,0.12,0.0,6336,5.0,10,34.709184,-118.511224
48,24,0,"24,48,0",SCRUB,0.31,0.12,0.0,6336,5.0,10,34.709184,-118.480612
49,24,0,"24,49,0",SCRUB,0.31,0.12,0.0,6336,5.0,10,34.709184,-118.45
0,25,0,"25,0,0",SCRUB,0.31,0.12,0.0,6336,5.0,10,34.690816,-119.95
1,25,0,"25,1,0",SCRUB,0.35,0.12,0.0,6336,5.0,10,34.690816,-119.919388
2,25,0,"25,2,0",SCRUB,0.39,0.12,0.0,6336,5.0,10,34.690816,-119.888776
3,25,0,"25,3,0",SCRUB,0.51,0.12,0.0,6336,5.0,10,34.690816,-119.858163
4,25,0,"25,4,0",SCRUB,0.47,0.12,0.0,6336,5.0,10,34.690816,-119.827551
5,25,0,"25,5,0",SCRUB,0.36,0.12,0.0,6336,5.0,10,34.690816,-119.796939
6,25,0,"25,6,0",SCRUB,0.34,0.12,0.0,6336,5.0,10,34.690816,-119.766327
7,25,0,"25,7,0",SCRUB,0.37,0.12,0.0,6336,5.0,10,34.690816,-119.735714
8,25,0,"25,8,0",SCRUB,0.39,0.12,0.0,6336,5.0,10,34.690816,-119.705102
9,25,0,"25,9,0",SCRUB,0.44,0.12,0.0,6336,5.0,10,34.690816,-119.67449
10,25,0,"25,10,0",FOREST,0.53,0.18,0.0,6336,5.0,10,34.690816,-119.643878
11,25,0,"25,11,0",SCRUB,0.48,0.12,0.0,6336,5.0,10,34.690816,-119.613265
12,25,0,"25,12,0",SCRUB,0.5,0.12,0.0,6336,5.0,10,34.690816,-119.582653
13,25,0,"25,13,0",SCRUB,0.4,0.12,0.0,6336,5.0,10,34.690816,-119.552041
14,25,0,"25,14,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.690816,-119.521429
15,25,0,"25,15,0",SCRUB,0.35,0.12,0.0,6336,5.0,10,34.690816,-119.490816
16,25,0,"25,16,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.690816,-119.460204
17,25,0,"25,17,0",SCRUB,0.35,0.12,0.0,6336,5.0,10,34.690816,-119.429592
18,25,0,"25,18,0",SCRUB,0.36,0.12,0.0,6336,5.0,10,34.690816,-119.39898
19,25,0,"25,19,0",SCRUB,0.31,0.12,0.0,6336,5.0,10,34.690816,-119.368367
20,25,0,"25,20,0",GRASSLAND,0.31,0.08,0.0,6336,5.0,10,34.690816,-119.337755
21,25,0,"25,21,0",SCRUB,0.37,0.12,0.0,6336,5.0,10,34.690816,-119.307143
22,25,0,"25,22,0",SCRUB,0.37,0.12,0.0,6336,5.0,10,34.690816,-119.276531
23,25,0,"25,23,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.690816,-119.245918
24,25,0,"25,24,0",SCRUB,0.34,0.12,0.0,6336,5.0,10,34.690816,-119.215306
25,25,0,"25,25,0",SCRUB,0.37,0.12,0.0,6336,5.0,10,34.690816,-119.184694
26,25,0,"25,26,0",SCRUB,0.37,0.12,0.0,6336,5.0,10,34.690816,-119.154082
27,25,0,"25,27,0",SCRUB,0.35,0.12,0.0,6336,5.0,10,34.690816,-119.123469
28,25,0,"25,28,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.690816,-119.092857
29,25,0,"25,29,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.690816,-119.062245
30,25,0,"25,30,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.690816,-119.031633
31,25,0,"25,31,0",SCRUB,0.4,0.12,0.0,6336,5.0,10,34.690816,-119.00102
32,25,0,"25,32,0",SCRUB,0.49,0.12,0.0,6336,5.0,10,34.690816,-118.970408
33,25,0,"25,33,0",SCRUB,0.41,0.12,0.0,6336,5.0,10,34.690816,-118.939796
34,25,0,"25,34,0",SCRUB,0.36,0.12,0.0,6336,5.0,10,34.690816,-118.909184
35,25,0,"25,35,0",SCRUB,0.38,0.12,0.0,6336,5.0,10,34.690816,-118.878571
36,25,0,"25,36,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.690816,-118.847959
37,25,0,"25,37,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.690816,-118.817347
38,25,0,"25,38,0",SCRUB,0.31,0.12,0.0,6336,5.0,10,34.690816,-118.786735
39,25,0,"25,39,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.690816,-118.756122
40,25,0,"25,40,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.690816,-118.72551
41,25,0,"25,41,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.690816,-118.694898
42,25,0,"25,42,0",SCRUB,0.31,0.12,0.0,6336,5.0,10,34.690816,-118.664286
43,25,0,"25,43,0",SCRUB,0.34,0.12,0.0,6336,5.0,10,34.690816,-118.633673
44,25,0,"25,44,0",SCRUB,0.35,0.12,0.0,6336,5.0,10,34.690816,-118.603061
45,25,0,"25,45,0",SCRUB,0.47,0.12,0.0,6336,5.0,10,34.690816,-118.572449
46,25,0,"25,46,0",SCRUB,0.43,0.12,0.0,6336,5.0,10,34.690816,-118.541837
47,25,0,"25,47,0",SCRUB,0.39,0.12,0.0,6336,5.0,10,34.690816,-118.511224
48,25,0,"25,48,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.690816,-118.480612
49,25,0,"25,49,0",SCRUB,0.34,0.12,0.0,6336,5.0,10,34.690816,-118.45
0,26,0,"26,0,0",SCRUB,0.34,0.12,0.0,6336,5.0,10,34.672449,-119.95
1,26,0,"26,1,0",SCRUB,0.36,0.12,0.0,6336,5.0,10,34.672449,-119.919388
2,26,0,"26,2,0",SCRUB,0.37,0.12,0.0,6336,5.0,10,34.672449,-119.888776
3,26,0,"26,3,0",SCRUB,0.4,0.12,0.0,6336,5.0,10,34.672449,-119.858163
4,26,0,"26,4,0",SCRUB,0.52,0.12,0.0,6336,5.0,10,34.672449,-119.827551
5,26,0,"26,5,0",SCRUB,0.41,0.12,0.0,6336,5.0,10,34.672449,-119.796939
6,26,0,"26,6,0",SCRUB,0.43,0.12,0.0,6336,5.0,10,34.672449,-119.766327
7,26,0,"26,7,0",SCRUB,0.52,0.12,0.0,6336,5.0,10,34.672449,-119.735714
8,26,0,"26,8,0",SCRUB,0.45,0.12,0.0,6336,5.0,10,34.672449,-119.705102
9,26,0,"26,9,0",SCRUB,0.42,0.12,0.0,6336,5.0,10,34.672449,-119.67449
10,26,0,"26,10,0",SCRUB,0.38,0.12,0.0,6336,5.0,10,34.672449,-119.643878
11,26,0,"26,11,0",SCRUB,0.4,0.12,0.0,6336,5.0,10,34.672449,-119.613265
12,26,0,"26,12,0",SCRUB,0.37,0.12,0.0,6336,5.0,10,34.672449,-119.582653
13,26,0,"26,13,0",SCRUB,0.37,0.12,0.0,6336,5.0,10,34.672449,-119.552041
14,26,0,"26,14,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.672449,-119.521429
15,26,0,"26,15,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.672449,-119.490816
16,26,0,"26,16,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.672449,-119.460204
17,26,0,"26,17,0",SCRUB,0.35,0.12,0.0,6336,5.0,10,34.672449,-119.429592
18,26,0,"26,18,0",SCRUB,0.37,0.12,0.0,6336,5.0,10,34.672449,-119.39898
19,26,0,"26,19,0",SCRUB,0.35,0.12,0.0,6336,5.0,10,34.672449,-119.368367
20,26,0,"26,20,0",SCRUB,0.41,0.12,0.0,6336,5.0,10,34.672449,-119.337755
21,26,0,"26,21,0",SCRUB,0.44,0.12,0.0,6336,5.0,10,34.672449,-119.307143
22,26,0,"26,22,0",SCRUB,0.51,0.12,0.0,6336,5.0,10,34.672449,-119.276531
23,26,0,"26,23,0",SCRUB,0.45,0.12,0.0,6336,5.0,10,34.672449,-119.245918
24,26,0,"26,24,0",SCRUB,0.41,0.12,0.0,6336,5.0,10,34.672449,-119.215306
25,26,0,"26,25,0",SCRUB,0.45,0.12,0.0,6336,5.0,10,34.672449,-119.184694
26,26,0,"26,26,0",SCRUB,0.34,0.12,0.0,6336,5.0,10,34.672449,-119.154082
27,26,0,"26,27,0",SCRUB,0.35,0.12,0.0,6336,5.0,10,34.672449,-119.123469
28,26,0,"26,28,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.672449,-119.092857
29,26,0,"26,29,0",SCRUB,0.34,0.12,0.0,6336,5.0,10,34.672449,-119.062245
30,26,0,"26,30,0",SCRUB,0.37,0.12,0.0,6336,5.0,10,34.672449,-119.031633
31,26,0,"26,31,0",SCRUB,0.38,0.12,0.0,6336,5.0,10,34.672449,-119.00102
32,26,0,"26,32,0",SCRUB,0.44,0.12,0.0,6336,5.0,10,34.672449,-118.970408
33,26,0,"26,33,0",SCRUB,0.51,0.12,0.0,6336,5.0,10,34.672449,-118.939796
34,26,0,"26,34,0",SCRUB,0.48,0.12,0.0,6336,5.0,10,34.672449,-118.909184
35,26,0,"26,35,0",SCRUB,0.43,0.12,0.0,6336,5.0,10,34.672449,-118.878571
36,26,0,"26,36,0",SCRUB,0.37,0.12,0.0,6336,5.0,10,34.672449,-118.847959
37,26,0,"26,37,0",SCRUB,0.31,0.12,0.0,6336,5.0,10,34.672449,-118.817347
38,26,0,"26,38,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.672449,-118.786735
39,26,0,"26,39,0",SCRUB,0.31,0.12,0.0,6336,5.0,10,34.672449,-118.756122
40,26,0,"26,40,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.672449,-118.72551
41,26,0,"26,41,0",SCRUB,0.31,0.12,0.0,6336,5.0,10,34.672449,-118.694898
42,26,0,"26,42,0",SCRUB,0.31,0.12,0.0,6336,5.0,10,34.672449,-118.664286
43,26,0,"26,43,0",SCRUB,0.35,0.12,0.0,6336,5.0,10,34.672449,-118.633673
44,26,0,"26,44,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.672449,-118.603061
45,26,0,"26,45,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.672449,-118.572449
46,26,0,"26,46,0",SCRUB,0.39,0.12,0.0,6336,5.0,10,34.672449,-118.541837
47,26,0,"26,47,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.672449,-118.511224
48,26,0,"26,48,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.672449,-118.480612
49,26,0,"26,49,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.672449,-118.45
0,27,0,"27,0,0",SCRUB,0.39,0.12,0.0,6336,5.0,10,34.654082,-119.95
